observation_id,schema_version,stage,environment_id,classifier,configuration_id,seed,phase,outer_repetition,inner_operation_count,measured_operation_count,record_count,measured_record_count,feature_count,warmup_calls,worker_pid,wall_time_sec,process_cpu_time_sec,start_rss_mib,end_rss_mib,absolute_peak_rss_mib,incremental_peak_rss_mib,selected_input_bytes,numpy_dense_nbytes,serialized_model_bytes,per_operation_latency_sec,per_record_latency_sec,throughput_records_sec,time_unit,rss_unit,size_unit,throughput_unit,measurement_kind,measurement_scope,measurement_provenance,derived_measurement_provenance,workload_sha256,model_sha256,feature_manifest_sha256,v06_lock_sha256,status,failure_type,failure_stage,failure_reason
v07d__training__logistic_regression__none_natural__s45__r06,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,logistic_regression,none_natural,45,training,6,1,1,28000,28000,43,3,8890,0.31122527200204786,0.3238158769999995,161.1796875,161.32421875,183.0546875,21.875,9632132,9632000,2342,0.31122527200204786,1.1115188285787424e-05,89966.98699910128,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,model.fit_only_data_loading_selection_serialization_excluded,DIRECT_COMPUTATIONAL,DERIVED,ce17dac0c207fa19f604f5897e8ed8027de81106a03272a7b8059e327a188705,7d5dffcae198392accb4ef4a8026d51e013eacb885df841076275dfd8f4449f5,5146fd08fe766979adaf443bf9f4f7d32ee3c94cfdaf0fd46ec0efd10e92a10d,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__training__logistic_regression__none_natural__s45__r07,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,logistic_regression,none_natural,45,training,7,1,1,28000,28000,43,3,8893,0.3569887830017251,0.38393140100000034,161.859375,161.98828125,183.734375,21.875,9632132,9632000,2342,0.3569887830017251,1.2749599392918753e-05,78433.83695297982,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,model.fit_only_data_loading_selection_serialization_excluded,DIRECT_COMPUTATIONAL,DERIVED,ce17dac0c207fa19f604f5897e8ed8027de81106a03272a7b8059e327a188705,7d5dffcae198392accb4ef4a8026d51e013eacb885df841076275dfd8f4449f5,5146fd08fe766979adaf443bf9f4f7d32ee3c94cfdaf0fd46ec0efd10e92a10d,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__training__logistic_regression__none_natural__s45__r08,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,logistic_regression,none_natural,45,training,8,1,1,28000,28000,43,3,8897,0.5707977040001424,0.6185624870000002,161.234375,161.48828125,183.234375,22.0,9632132,9632000,2342,0.5707977040001424,2.0385632285719373e-05,49054.1566719284,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,model.fit_only_data_loading_selection_serialization_excluded,DIRECT_COMPUTATIONAL,DERIVED,ce17dac0c207fa19f604f5897e8ed8027de81106a03272a7b8059e327a188705,7d5dffcae198392accb4ef4a8026d51e013eacb885df841076275dfd8f4449f5,5146fd08fe766979adaf443bf9f4f7d32ee3c94cfdaf0fd46ec0efd10e92a10d,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__training__logistic_regression__none_natural__s45__r09,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,logistic_regression,none_natural,45,training,9,1,1,28000,28000,43,3,8901,0.5309086800007208,0.5686014279999991,161.07421875,161.203125,182.94921875,21.875,9632132,9632000,2342,0.5309086800007208,1.8961024285740028e-05,52739.766846460276,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,model.fit_only_data_loading_selection_serialization_excluded,DIRECT_COMPUTATIONAL,DERIVED,ce17dac0c207fa19f604f5897e8ed8027de81106a03272a7b8059e327a188705,7d5dffcae198392accb4ef4a8026d51e013eacb885df841076275dfd8f4449f5,5146fd08fe766979adaf443bf9f4f7d32ee3c94cfdaf0fd46ec0efd10e92a10d,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__training__logistic_regression__none_natural__s45__r10,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,logistic_regression,none_natural,45,training,10,1,1,28000,28000,43,3,8904,0.67083940700104,0.723128560000001,161.234375,161.48828125,183.234375,22.0,9632132,9632000,2342,0.67083940700104,2.395855025003714e-05,41738.7525356819,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,model.fit_only_data_loading_selection_serialization_excluded,DIRECT_COMPUTATIONAL,DERIVED,ce17dac0c207fa19f604f5897e8ed8027de81106a03272a7b8059e327a188705,7d5dffcae198392accb4ef4a8026d51e013eacb885df841076275dfd8f4449f5,5146fd08fe766979adaf443bf9f4f7d32ee3c94cfdaf0fd46ec0efd10e92a10d,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__training__decision_tree__pairwise_correlation_filter_natural__s46__r01,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,decision_tree,pairwise_correlation_filter_natural,46,training,1,1,1,28000,28000,42,3,8908,0.12627466499907314,0.13426998400000034,167.2109375,167.4609375,167.4609375,0.25,9408132,9408000,4404,0.12627466499907314,4.509809464252612e-06,221738.85791109025,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,model.fit_only_data_loading_selection_serialization_excluded,DIRECT_COMPUTATIONAL,DERIVED,44fdaeb5551e3b751e36ea41079a909dda0814ed66f70e49a0b5ed6de8e028b4,a5df2086b225afcce7476bf4d555cf2109baa855d0228482d2cff4131b6828a1,c355fe6d1f8ed5557b3f94f48cd0c4400d9f4a6894f52916c79a7721a912eef6,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__training__decision_tree__pairwise_correlation_filter_natural__s46__r02,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,decision_tree,pairwise_correlation_filter_natural,46,training,2,1,1,28000,28000,42,3,8911,0.1371020149999822,0.14817118900000015,166.78515625,167.03515625,167.03515625,0.25,9408132,9408000,4404,0.1371020149999822,4.89650053571365e-06,204227.48710151075,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,model.fit_only_data_loading_selection_serialization_excluded,DIRECT_COMPUTATIONAL,DERIVED,44fdaeb5551e3b751e36ea41079a909dda0814ed66f70e49a0b5ed6de8e028b4,a5df2086b225afcce7476bf4d555cf2109baa855d0228482d2cff4131b6828a1,c355fe6d1f8ed5557b3f94f48cd0c4400d9f4a6894f52916c79a7721a912eef6,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__training__decision_tree__pairwise_correlation_filter_natural__s46__r03,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,decision_tree,pairwise_correlation_filter_natural,46,training,3,1,1,28000,28000,42,3,8936,0.19206292600210872,0.2075279289999994,166.90234375,167.02734375,167.02734375,0.125,9408132,9408000,4404,0.19206292600210872,6.859390214361026e-06,145785.55363512778,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,model.fit_only_data_loading_selection_serialization_excluded,DIRECT_COMPUTATIONAL,DERIVED,44fdaeb5551e3b751e36ea41079a909dda0814ed66f70e49a0b5ed6de8e028b4,a5df2086b225afcce7476bf4d555cf2109baa855d0228482d2cff4131b6828a1,c355fe6d1f8ed5557b3f94f48cd0c4400d9f4a6894f52916c79a7721a912eef6,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__training__decision_tree__pairwise_correlation_filter_natural__s46__r04,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,decision_tree,pairwise_correlation_filter_natural,46,training,4,1,1,28000,28000,42,3,8939,0.15631099500023993,0.17122818500000037,166.90234375,167.15234375,167.15234375,0.25,9408132,9408000,4404,0.15631099500023993,5.582535535722855e-06,179130.07335125096,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,model.fit_only_data_loading_selection_serialization_excluded,DIRECT_COMPUTATIONAL,DERIVED,44fdaeb5551e3b751e36ea41079a909dda0814ed66f70e49a0b5ed6de8e028b4,a5df2086b225afcce7476bf4d555cf2109baa855d0228482d2cff4131b6828a1,c355fe6d1f8ed5557b3f94f48cd0c4400d9f4a6894f52916c79a7721a912eef6,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__training__decision_tree__pairwise_correlation_filter_natural__s46__r05,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,decision_tree,pairwise_correlation_filter_natural,46,training,5,1,1,28000,28000,42,3,8943,0.1151131250007893,0.12119173399999994,167.125,167.25,167.25,0.125,9408132,9408000,4404,0.1151131250007893,4.1111830357424745e-06,243238.98773322342,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,model.fit_only_data_loading_selection_serialization_excluded,DIRECT_COMPUTATIONAL,DERIVED,44fdaeb5551e3b751e36ea41079a909dda0814ed66f70e49a0b5ed6de8e028b4,a5df2086b225afcce7476bf4d555cf2109baa855d0228482d2cff4131b6828a1,c355fe6d1f8ed5557b3f94f48cd0c4400d9f4a6894f52916c79a7721a912eef6,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__training__decision_tree__pairwise_correlation_filter_natural__s46__r06,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,decision_tree,pairwise_correlation_filter_natural,46,training,6,1,1,28000,28000,42,3,8948,0.20967040399773396,0.22721644100000038,166.78515625,166.91015625,166.91015625,0.125,9408132,9408000,4404,0.20967040399773396,7.488228714204784e-06,133542.92959869822,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,model.fit_only_data_loading_selection_serialization_excluded,DIRECT_COMPUTATIONAL,DERIVED,44fdaeb5551e3b751e36ea41079a909dda0814ed66f70e49a0b5ed6de8e028b4,a5df2086b225afcce7476bf4d555cf2109baa855d0228482d2cff4131b6828a1,c355fe6d1f8ed5557b3f94f48cd0c4400d9f4a6894f52916c79a7721a912eef6,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__training__decision_tree__pairwise_correlation_filter_natural__s46__r07,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,decision_tree,pairwise_correlation_filter_natural,46,training,7,1,1,28000,28000,42,3,8952,0.14537905699762632,0.15468005399999996,166.828125,166.953125,166.953125,0.125,9408132,9408000,4404,0.14537905699762632,5.192109178486654e-06,192599.9561302504,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,model.fit_only_data_loading_selection_serialization_excluded,DIRECT_COMPUTATIONAL,DERIVED,44fdaeb5551e3b751e36ea41079a909dda0814ed66f70e49a0b5ed6de8e028b4,a5df2086b225afcce7476bf4d555cf2109baa855d0228482d2cff4131b6828a1,c355fe6d1f8ed5557b3f94f48cd0c4400d9f4a6894f52916c79a7721a912eef6,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__training__decision_tree__pairwise_correlation_filter_natural__s46__r08,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,decision_tree,pairwise_correlation_filter_natural,46,training,8,1,1,28000,28000,42,3,8955,0.12460896099946694,0.13204286599999993,166.828125,166.953125,166.953125,0.125,9408132,9408000,4404,0.12460896099946694,4.450320035695248e-06,224702.94090743424,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,model.fit_only_data_loading_selection_serialization_excluded,DIRECT_COMPUTATIONAL,DERIVED,44fdaeb5551e3b751e36ea41079a909dda0814ed66f70e49a0b5ed6de8e028b4,a5df2086b225afcce7476bf4d555cf2109baa855d0228482d2cff4131b6828a1,c355fe6d1f8ed5557b3f94f48cd0c4400d9f4a6894f52916c79a7721a912eef6,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__training__decision_tree__pairwise_correlation_filter_natural__s46__r09,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,decision_tree,pairwise_correlation_filter_natural,46,training,9,1,1,28000,28000,42,3,8958,0.11291529799927957,0.1199610489999996,167.140625,167.265625,167.265625,0.125,9408132,9408000,4404,0.11291529799927957,4.0326892142599845e-06,247973.48540123098,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,model.fit_only_data_loading_selection_serialization_excluded,DIRECT_COMPUTATIONAL,DERIVED,44fdaeb5551e3b751e36ea41079a909dda0814ed66f70e49a0b5ed6de8e028b4,a5df2086b225afcce7476bf4d555cf2109baa855d0228482d2cff4131b6828a1,c355fe6d1f8ed5557b3f94f48cd0c4400d9f4a6894f52916c79a7721a912eef6,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__training__decision_tree__pairwise_correlation_filter_natural__s46__r10,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,decision_tree,pairwise_correlation_filter_natural,46,training,10,1,1,28000,28000,42,3,8961,0.15818818000116153,0.17003806600000004,166.8671875,166.9921875,166.9921875,0.125,9408132,9408000,4404,0.15818818000116153,5.64957785718434e-06,177004.37542042905,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,model.fit_only_data_loading_selection_serialization_excluded,DIRECT_COMPUTATIONAL,DERIVED,44fdaeb5551e3b751e36ea41079a909dda0814ed66f70e49a0b5ed6de8e028b4,a5df2086b225afcce7476bf4d555cf2109baa855d0228482d2cff4131b6828a1,c355fe6d1f8ed5557b3f94f48cd0c4400d9f4a6894f52916c79a7721a912eef6,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__training__decision_tree__mutual_information_select_k_best_k11__s46__r01,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,decision_tree,mutual_information_select_k_best_k11,46,training,1,1,1,28000,28000,11,3,8966,0.06593277199863223,0.07039900899999996,154.47265625,154.6015625,157.22265625,2.75,2464132,2464000,3684,0.06593277199863223,2.354741857094008e-06,424675.00078080833,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,model.fit_only_data_loading_selection_serialization_excluded,DIRECT_COMPUTATIONAL,DERIVED,44fdaeb5551e3b751e36ea41079a909dda0814ed66f70e49a0b5ed6de8e028b4,c8214d9e1ef50b055c2e958e7a49f572509cf8da80d8c14c1340c3f53244aaf9,a3d5391e823bf90e173e65d136bbab1787e3003e437f579b5b402fd49165150f,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__training__decision_tree__mutual_information_select_k_best_k11__s46__r02,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,decision_tree,mutual_information_select_k_best_k11,46,training,2,1,1,28000,28000,11,3,8971,0.09774118699715473,0.10612939499999996,154.83203125,154.9609375,157.58203125,2.75,2464132,2464000,3684,0.09774118699715473,3.4907566784698118e-06,286470.84059675975,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,model.fit_only_data_loading_selection_serialization_excluded,DIRECT_COMPUTATIONAL,DERIVED,44fdaeb5551e3b751e36ea41079a909dda0814ed66f70e49a0b5ed6de8e028b4,c8214d9e1ef50b055c2e958e7a49f572509cf8da80d8c14c1340c3f53244aaf9,a3d5391e823bf90e173e65d136bbab1787e3003e437f579b5b402fd49165150f,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__training__decision_tree__mutual_information_select_k_best_k11__s46__r03,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,decision_tree,mutual_information_select_k_best_k11,46,training,3,1,1,28000,28000,11,3,8974,0.08530323999730172,0.09223435099999922,154.5625,154.81640625,157.4375,2.875,2464132,2464000,3684,0.08530323999730172,3.0465442856179186e-06,328240.7561645453,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,model.fit_only_data_loading_selection_serialization_excluded,DIRECT_COMPUTATIONAL,DERIVED,44fdaeb5551e3b751e36ea41079a909dda0814ed66f70e49a0b5ed6de8e028b4,c8214d9e1ef50b055c2e958e7a49f572509cf8da80d8c14c1340c3f53244aaf9,a3d5391e823bf90e173e65d136bbab1787e3003e437f579b5b402fd49165150f,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__training__decision_tree__mutual_information_select_k_best_k11__s46__r04,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,decision_tree,mutual_information_select_k_best_k11,46,training,4,1,1,28000,28000,11,3,8977,0.053343939001933904,0.05655505999999999,154.4765625,154.61328125,157.2265625,2.75,2464132,2464000,3684,0.053343939001933904,1.9051406786404966e-06,524895.6212060924,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,model.fit_only_data_loading_selection_serialization_excluded,DIRECT_COMPUTATIONAL,DERIVED,44fdaeb5551e3b751e36ea41079a909dda0814ed66f70e49a0b5ed6de8e028b4,c8214d9e1ef50b055c2e958e7a49f572509cf8da80d8c14c1340c3f53244aaf9,a3d5391e823bf90e173e65d136bbab1787e3003e437f579b5b402fd49165150f,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__training__decision_tree__mutual_information_select_k_best_k11__s46__r05,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,decision_tree,mutual_information_select_k_best_k11,46,training,5,1,1,28000,28000,11,3,8982,0.07228588100042543,0.07794915199999997,154.609375,154.73828125,157.359375,2.75,2464132,2464000,3684,0.07228588100042543,2.5816386071580512e-06,387350.8852971607,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,model.fit_only_data_loading_selection_serialization_excluded,DIRECT_COMPUTATIONAL,DERIVED,44fdaeb5551e3b751e36ea41079a909dda0814ed66f70e49a0b5ed6de8e028b4,c8214d9e1ef50b055c2e958e7a49f572509cf8da80d8c14c1340c3f53244aaf9,a3d5391e823bf90e173e65d136bbab1787e3003e437f579b5b402fd49165150f,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__training__decision_tree__mutual_information_select_k_best_k11__s46__r06,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,decision_tree,mutual_information_select_k_best_k11,46,training,6,1,1,28000,28000,11,3,8985,0.12706100400100695,0.1422688679999995,154.296875,154.42578125,157.046875,2.75,2464132,2464000,3684,0.12706100400100695,4.537893000035963e-06,220366.58863311124,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,model.fit_only_data_loading_selection_serialization_excluded,DIRECT_COMPUTATIONAL,DERIVED,44fdaeb5551e3b751e36ea41079a909dda0814ed66f70e49a0b5ed6de8e028b4,c8214d9e1ef50b055c2e958e7a49f572509cf8da80d8c14c1340c3f53244aaf9,a3d5391e823bf90e173e65d136bbab1787e3003e437f579b5b402fd49165150f,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__training__decision_tree__mutual_information_select_k_best_k11__s46__r07,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,decision_tree,mutual_information_select_k_best_k11,46,training,7,1,1,28000,28000,11,3,8988,0.11000297799910186,0.12031308699999954,154.625,154.75390625,157.375,2.75,2464132,2464000,3684,0.11000297799910186,3.928677785682209e-06,254538.56349442297,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,model.fit_only_data_loading_selection_serialization_excluded,DIRECT_COMPUTATIONAL,DERIVED,44fdaeb5551e3b751e36ea41079a909dda0814ed66f70e49a0b5ed6de8e028b4,c8214d9e1ef50b055c2e958e7a49f572509cf8da80d8c14c1340c3f53244aaf9,a3d5391e823bf90e173e65d136bbab1787e3003e437f579b5b402fd49165150f,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__training__decision_tree__mutual_information_select_k_best_k11__s46__r08,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,decision_tree,mutual_information_select_k_best_k11,46,training,8,1,1,28000,28000,11,3,9016,0.10164450199954445,0.11035812900000064,154.26953125,154.3984375,157.01953125,2.75,2464132,2464000,3684,0.10164450199954445,3.630160785698016e-06,275469.8921160093,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,model.fit_only_data_loading_selection_serialization_excluded,DIRECT_COMPUTATIONAL,DERIVED,44fdaeb5551e3b751e36ea41079a909dda0814ed66f70e49a0b5ed6de8e028b4,c8214d9e1ef50b055c2e958e7a49f572509cf8da80d8c14c1340c3f53244aaf9,a3d5391e823bf90e173e65d136bbab1787e3003e437f579b5b402fd49165150f,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__training__decision_tree__mutual_information_select_k_best_k11__s46__r09,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,decision_tree,mutual_information_select_k_best_k11,46,training,9,1,1,28000,28000,11,3,9019,0.07415027499882854,0.07967751700000036,154.609375,154.73828125,157.359375,2.75,2464132,2464000,3684,0.07415027499882854,2.648224107101019e-06,377611.5462881609,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,model.fit_only_data_loading_selection_serialization_excluded,DIRECT_COMPUTATIONAL,DERIVED,44fdaeb5551e3b751e36ea41079a909dda0814ed66f70e49a0b5ed6de8e028b4,c8214d9e1ef50b055c2e958e7a49f572509cf8da80d8c14c1340c3f53244aaf9,a3d5391e823bf90e173e65d136bbab1787e3003e437f579b5b402fd49165150f,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__training__decision_tree__mutual_information_select_k_best_k11__s46__r10,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,decision_tree,mutual_information_select_k_best_k11,46,training,10,1,1,28000,28000,11,3,9022,0.06811907899827929,0.07369092599999938,154.71875,154.97265625,157.59375,2.875,2464132,2464000,3684,0.06811907899827929,2.432824249938546e-06,411044.89978068095,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,model.fit_only_data_loading_selection_serialization_excluded,DIRECT_COMPUTATIONAL,DERIVED,44fdaeb5551e3b751e36ea41079a909dda0814ed66f70e49a0b5ed6de8e028b4,c8214d9e1ef50b055c2e958e7a49f572509cf8da80d8c14c1340c3f53244aaf9,a3d5391e823bf90e173e65d136bbab1787e3003e437f579b5b402fd49165150f,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__training__decision_tree__none_natural__s46__r01,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,decision_tree,none_natural,46,training,1,1,1,28000,28000,43,3,9026,0.17941073600013624,0.19528287999999971,167.68359375,167.80859375,167.80859375,0.125,9632132,9632000,4420,0.17941073600013624,6.407526285719152e-06,156066.46861968582,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,model.fit_only_data_loading_selection_serialization_excluded,DIRECT_COMPUTATIONAL,DERIVED,44fdaeb5551e3b751e36ea41079a909dda0814ed66f70e49a0b5ed6de8e028b4,1a36eb3b9af647736611b588722253e1cf26115fdd519aaecbdc3043ec41cae9,5146fd08fe766979adaf443bf9f4f7d32ee3c94cfdaf0fd46ec0efd10e92a10d,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__training__decision_tree__none_natural__s46__r02,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,decision_tree,none_natural,46,training,2,1,1,28000,28000,43,3,9029,0.11301255500075058,0.11972010999999982,167.5234375,167.6484375,167.6484375,0.125,9632132,9632000,4420,0.11301255500075058,4.036162678598235e-06,247760.08293781197,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,model.fit_only_data_loading_selection_serialization_excluded,DIRECT_COMPUTATIONAL,DERIVED,44fdaeb5551e3b751e36ea41079a909dda0814ed66f70e49a0b5ed6de8e028b4,1a36eb3b9af647736611b588722253e1cf26115fdd519aaecbdc3043ec41cae9,5146fd08fe766979adaf443bf9f4f7d32ee3c94cfdaf0fd46ec0efd10e92a10d,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__training__decision_tree__none_natural__s46__r03,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,decision_tree,none_natural,46,training,3,1,1,28000,28000,43,3,9032,0.1527948769980867,0.1646363389999994,167.515625,167.640625,167.640625,0.125,9632132,9632000,4420,0.1527948769980867,5.456959892788811e-06,183252.21728704043,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,model.fit_only_data_loading_selection_serialization_excluded,DIRECT_COMPUTATIONAL,DERIVED,44fdaeb5551e3b751e36ea41079a909dda0814ed66f70e49a0b5ed6de8e028b4,1a36eb3b9af647736611b588722253e1cf26115fdd519aaecbdc3043ec41cae9,5146fd08fe766979adaf443bf9f4f7d32ee3c94cfdaf0fd46ec0efd10e92a10d,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
