classifier,configuration_id,scenario_id,attack_type,attack_rate,attack_severity,metric,count,mean,std,min,max,ci95_low,ci95_high
decision_tree,mutual_information_select_k_best_k11,quantity_manipulation__r0p05__medium,quantity_manipulation,0.05,MEDIUM,peak_rss_mib,5,803.40625,0.0,803.40625,803.40625,803.40625,803.40625
decision_tree,mutual_information_select_k_best_k11,quantity_manipulation__r0p05__medium,quantity_manipulation,0.05,MEDIUM,serialized_model_bytes,5,3402.4,341.02903102228703,3028.0,3716.0,2978.9565298369753,3825.843470163025
decision_tree,mutual_information_select_k_best_k11,quantity_manipulation__r0p05__medium,quantity_manipulation,0.05,MEDIUM,serialized_model_kib,5,3.32265625,0.3330361631077022,2.95703125,3.62890625,2.909137236168921,3.736175263831079
logistic_regression,mutual_information_select_k_best_k11,quantity_manipulation__r0p05__medium,quantity_manipulation,0.05,MEDIUM,selected_feature_count,5,11.0,0.0,11.0,11.0,11.0,11.0
logistic_regression,mutual_information_select_k_best_k11,quantity_manipulation__r0p05__medium,quantity_manipulation,0.05,MEDIUM,source_block_count,5,5.0,0.7071067811865476,4.0,6.0,4.122010966914219,5.877989033085781
logistic_regression,mutual_information_select_k_best_k11,quantity_manipulation__r0p05__medium,quantity_manipulation,0.05,MEDIUM,selected_input_bytes,5,528132.0,0.0,528132.0,528132.0,528132.0,528132.0
logistic_regression,mutual_information_select_k_best_k11,quantity_manipulation__r0p05__medium,quantity_manipulation,0.05,MEDIUM,model_fit_wall_time_sec,5,0.27497685859998455,0.02091021720342391,0.24763035999785643,0.29918557299970416,0.24901339470385145,0.30094032249611763
logistic_regression,mutual_information_select_k_best_k11,quantity_manipulation__r0p05__medium,quantity_manipulation,0.05,MEDIUM,model_fit_cpu_time_sec,5,0.09213092119999988,0.014315567471356337,0.07548344399999962,0.10902960499999992,0.07435579645694569,0.10990604594305407
logistic_regression,mutual_information_select_k_best_k11,quantity_manipulation__r0p05__medium,quantity_manipulation,0.05,MEDIUM,model_fit_peak_rss_mib,5,163.92734375,0.3541635550567968,163.37890625,164.25390625,163.48759161420978,164.36709588579023
logistic_regression,mutual_information_select_k_best_k11,quantity_manipulation__r0p05__medium,quantity_manipulation,0.05,MEDIUM,combined_fit_wall_time_sec,5,0.27497685859998455,0.02091021720342391,0.24763035999785643,0.29918557299970416,0.24901339470385145,0.30094032249611763
