stage,comparison_tier,classifier,phase,metric,unit,candidate_configuration_id,reference_configuration_id,candidate_mean,reference_mean,mean_difference,std_difference,mean_percent_change,ci95_low,ci95_high,n,df,t_critical,aggregation_hierarchy
V0.9-F,secondary,decision_tree,training,per_record_latency_sec,seconds,BGWO,MI-K11,1.4565426886318684e-06,1.7864617699836218e-06,-3.299190813517531e-07,2.8115514371562317e-07,-17.266678251954563,-6.790192879860556e-07,1.9181125282549275e-08,5,4,2.7764451051977987,ten_repetitions_aggregated_within_seed_before_five_seed_scientific_pairing
V0.9-F,secondary,decision_tree,training,process_cpu_time_sec,seconds,BGWO,MI-K11,0.04204234312,0.05157506139999997,-0.009532718279999974,0.008173277824107638,-17.29405096421808,-0.019681182716992547,0.0006157461569925998,5,4,2.7764451051977987,ten_repetitions_aggregated_within_seed_before_five_seed_scientific_pairing
V0.9-F,secondary,decision_tree,training,throughput_records_sec,records/second,BGWO,MI-K11,705887.2422991139,580431.8454036275,125455.3968954864,90084.60527886631,23.37085111035182,13600.589966431187,237310.2038245416,5,4,2.7764451051977987,ten_repetitions_aggregated_within_seed_before_five_seed_scientific_pairing
V0.9-F,secondary,decision_tree,training,wall_time_sec,seconds,BGWO,MI-K11,0.04078319528169232,0.050020929559541405,-0.009237734277849087,0.00787234402403745,-17.26667825195456,-0.019012540063609557,0.0005370715079113832,5,4,2.7764451051977987,ten_repetitions_aggregated_within_seed_before_five_seed_scientific_pairing
V0.9-F,secondary,decision_tree,inference,absolute_peak_rss_mib,MiB,BGWO,MI-K11,154.792421875,154.64671875,0.145703125,0.050535009957903276,0.09422276763184881,0.08295562486386697,0.208450625136133,5,4,2.7764451051977987,ten_repetitions_aggregated_within_seed_before_five_seed_scientific_pairing
V0.9-F,secondary,decision_tree,inference,incremental_peak_rss_mib,MiB,BGWO,MI-K11,0.4325,0.4325,-1.1102230246251566e-17,0.01976423537605237,0.22604822225315316,-0.024540538588643558,0.024540538588643537,5,4,2.7764451051977987,ten_repetitions_aggregated_within_seed_before_five_seed_scientific_pairing
V0.9-F,secondary,decision_tree,inference,inference_latency_sec,seconds,BGWO,MI-K11,0.002057713424373446,0.0022047291006242627,-0.00014701567625081662,0.00023434622796314282,-5.852444546179709,-0.000437994939602478,0.00014396358710084474,5,4,2.7764451051977987,ten_repetitions_aggregated_within_seed_before_five_seed_scientific_pairing
V0.9-F,secondary,decision_tree,inference,per_record_latency_sec,seconds,BGWO,MI-K11,3.429522373955744e-07,3.674548501040439e-07,-2.450261270846948e-08,3.9057704660523786e-08,-5.85244454617972,-7.299915660041302e-08,2.399393118347405e-08,5,4,2.7764451051977987,ten_repetitions_aggregated_within_seed_before_five_seed_scientific_pairing
V0.9-F,secondary,decision_tree,inference,process_cpu_time_sec,seconds,BGWO,MI-K11,1.08095392396,1.16106753288,-0.08011360892,0.12617027099334535,-6.050556336438855,-0.2367746861202577,0.07654746828025771,5,4,2.7764451051977987,ten_repetitions_aggregated_within_seed_before_five_seed_scientific_pairing
V0.9-F,secondary,decision_tree,inference,throughput_records_sec,records/second,BGWO,MI-K11,2955661.5948137613,2876241.275259992,79420.319553769,218451.7570119332,3.142512160660843,-191823.35219504923,350663.99130258727,5,4,2.7764451051977987,ten_repetitions_aggregated_within_seed_before_five_seed_scientific_pairing
V0.9-F,secondary,decision_tree,inference,wall_time_sec,seconds,BGWO,MI-K11,1.0535492732792044,1.1288212995196225,-0.07527202624041811,0.11998526871712913,-5.852444546179709,-0.22425340907646873,0.0737093565956325,5,4,2.7764451051977987,ten_repetitions_aggregated_within_seed_before_five_seed_scientific_pairing
V0.9-F,secondary,logistic_regression,training,absolute_peak_rss_mib,MiB,BGWO,MI-K11,164.833671875,164.45960937499999,0.3740624999999909,0.27672419244894375,0.2276208311229479,0.030464045822861663,0.7176609541771202,5,4,2.7764451051977987,ten_repetitions_aggregated_within_seed_before_five_seed_scientific_pairing
V0.9-F,secondary,logistic_regression,training,incremental_peak_rss_mib,MiB,BGWO,MI-K11,10.52,10.79,-0.2699999999999996,0.23594888217577978,-2.4657532722451156,-0.5629692213136634,0.022969221313664356,5,4,2.7764451051977987,ten_repetitions_aggregated_within_seed_before_five_seed_scientific_pairing
V0.9-F,secondary,logistic_regression,training,inference_latency_sec,seconds,BGWO,MI-K11,0.06942050248093437,0.03664887496008305,0.03277162752085132,0.01260984421765951,94.42464925435952,0.017114438526066856,0.048428816515635784,5,4,2.7764451051977987,ten_repetitions_aggregated_within_seed_before_five_seed_scientific_pairing
V0.9-F,secondary,logistic_regression,training,per_record_latency_sec,seconds,BGWO,MI-K11,2.479303660033371e-06,1.3088883914315375e-06,1.1704152686018332e-06,4.503515792021256e-07,94.42464925435954,6.112299473595307e-07,1.7296005898441355e-06,5,4,2.7764451051977987,ten_repetitions_aggregated_within_seed_before_five_seed_scientific_pairing
V0.9-F,secondary,logistic_regression,training,process_cpu_time_sec,seconds,BGWO,MI-K11,0.07157113415999997,0.0377346147,0.03383651945999997,0.013038103082267216,94.76464050647047,0.01764757687126832,0.05002546204873162,5,4,2.7764451051977987,ten_repetitions_aggregated_within_seed_before_five_seed_scientific_pairing
V0.9-F,secondary,logistic_regression,training,throughput_records_sec,records/second,BGWO,MI-K11,416422.3148302259,793725.1080926767,-377302.79326245084,141882.51196507845,-46.29637122345498,-553473.1936692154,-201132.39285568628,5,4,2.7764451051977987,ten_repetitions_aggregated_within_seed_before_five_seed_scientific_pairing
V0.9-F,secondary,logistic_regression,training,wall_time_sec,seconds,BGWO,MI-K11,0.06942050248093437,0.03664887496008305,0.03277162752085132,0.01260984421765951,94.42464925435952,0.017114438526066856,0.048428816515635784,5,4,2.7764451051977987,ten_repetitions_aggregated_within_seed_before_five_seed_scientific_pairing
V0.9-F,secondary,logistic_regression,inference,absolute_peak_rss_mib,MiB,BGWO,MI-K11,154.377734375,154.203984375,0.17375000000000113,0.08589816216133006,0.11268566049261722,0.0670933485735637,0.28040665142643856,5,4,2.7764451051977987,ten_repetitions_aggregated_within_seed_before_five_seed_scientific_pairing
V0.9-F,secondary,logistic_regression,inference,incremental_peak_rss_mib,MiB,BGWO,MI-K11,0.4225,0.42750000000000005,-0.0050000000000000044,0.014252192813739238,-1.063255769138123,-0.022696434041771418,0.012696434041771409,5,4,2.7764451051977987,ten_repetitions_aggregated_within_seed_before_five_seed_scientific_pairing
V0.9-F,secondary,logistic_regression,inference,inference_latency_sec,seconds,BGWO,MI-K11,0.002003931067616804,0.0019231656293362675,8.076543828053679e-05,0.00017885352627029598,4.32173508857393,-0.0001413105378267587,0.0003028414143878323,5,4,2.7764451051977987,ten_repetitions_aggregated_within_seed_before_five_seed_scientific_pairing
V0.9-F,secondary,logistic_regression,inference,per_record_latency_sec,seconds,BGWO,MI-K11,3.3398851126946737e-07,3.2052760488937794e-07,1.3460906380089454e-08,2.980892104504935e-08,4.321735088573926,-2.3551756304459825e-08,5.047356906463873e-08,5,4,2.7764451051977987,ten_repetitions_aggregated_within_seed_before_five_seed_scientific_pairing
V0.9-F,secondary,logistic_regression,inference,process_cpu_time_sec,seconds,BGWO,MI-K11,1.05547064828,1.0127549038399999,0.042715744440000016,0.09548767903969664,4.342680636951056,-0.07584786440332525,0.1612793532833253,5,4,2.7764451051977987,ten_repetitions_aggregated_within_seed_before_five_seed_scientific_pairing
V0.9-F,secondary,logistic_regression,inference,throughput_records_sec,records/second,BGWO,MI-K11,3131517.2694252087,3258592.00086445,-127074.73143924093,123349.18256451444,-3.868305772054854,-280232.9648343907,26083.501955908825,5,4,2.7764451051977987,ten_repetitions_aggregated_within_seed_before_five_seed_scientific_pairing
V0.9-F,secondary,logistic_regression,inference,wall_time_sec,seconds,BGWO,MI-K11,1.0260127066198037,0.9846608022201689,0.041351904399634834,0.09157300545039154,4.32173508857393,-0.07235099536730046,0.15505480416657014,5,4,2.7764451051977987,ten_repetitions_aggregated_within_seed_before_five_seed_scientific_pairing
